the-social-network,"{'Director': ['David Fincher'], 'Principal Cast': ['Andrew Garfield', 'Jesse Eisenberg', 'Justin Timberlake'], 'Cast': ['Adina Porter', 'Alecia Svensen', 'Armie Hammer', 'Brenda Song', 'Bryan Barter', 'Caleb Landry Jones', 'Calvin Dean', 'Cherilyn Wilson', 'Dakota Johnson', 'Denise Grayson', 'Dustin Fitzsimons', 'James Dastoli', 'Jami Owen', 'Jayk Gallagher', 'Joseph Mazzello', 'Malese Jow', 'Marcella Lentz-Pope', 'Max Minghella', 'Patrick Mapel', 'Rashida Jones', 'Robert Dastoli', 'Rooney Mara', 'Scotty Crowe', 'Shelby Young', 'Toby Meuli', 'Trevor Wright']}"
my-fair-lady,"{'Director': ['George Cukor'], 'Principal Cast': ['Audrey Hepburn', 'Gladys Cooper', 'Isobel Elsom', 'Jeremy Brett', 'John Holland', 'Mona Washbourne', 'Rex Harrison', 'Stanley Holloway', 'Theodore Bikel', 'Wilfrid Hyde-White'], 'Cast': ['Elizabeth Aimers', 'Helen Albrecht', 'John Alderson', 'LaWana Backer', 'Mary Alexander']}"
portrait-of-a-lady-on-fire,"{'Director': ['Céline Sciamma'], 'Principal Cast': ['Adele Haenel', 'Armande Boulanger', 'Cécile Morel', 'Christel Baras', 'Clément Bouyssou', 'Guy Delamarche', 'Luàna Bajrami', 'Michèle Clément', 'Noémie Merlant', 'Valeria Golino']}"
i-am-not-your-negro,"{'Director': ['Raoul Peck'], 'Cast': ['Dick Cavett', 'James Baldwin', 'Samuel L. Jackson', 'Shumerria Harris']}"
woodstock-1970,"{'Director': ['Michael Wadleigh'], 'Principal Cast': ['Arlo Guthrie', 'Country Joe and the Fish', 'Crosby Stills & Nash', 'Joan Baez', 'Joe Cocker', 'Richie Havens', 'Sha-Na-Na', 'Ten Years After', 'The Who'], 'Cast': ['Bob Davis', 'Canned Heat', 'Jimi Hendrix', 'John Sebastian', 'Santana', 'Sly and the Family Stone']}"
double-indemnity,"{'Director': ['Billy Wilder'], 'Principal Cast': ['Barbara Stanwyck', 'Byron Barr', 'Edward G. Robinson', 'Fortunio Bonanova', 'Fred MacMurray', 'Jean Heather', 'John Philliber', 'Porter Hall', 'Richard Gaines', 'Tom Powers'], 'Cast': ['Edmund Cobb', 'James Adamson', 'John Berry', 'Kernan Cripps', 'Raymond Chandler']}"
snow-white-and-the-seven-dwarfs,"{'Director': ['Ben Sharpsteen', 'David Hand', 'Larry Morey', 'Perce Pearce', 'Wilfred Jackson', 'William Cottrell'], 'Principal Cast': ['Adriana Caselotti', 'Billy Gilbert', 'Eddie Collins', 'Harry Stockwell', 'Lucille La Verne', 'Marion Darlington', 'Otis Harlan', 'Pinto Colvig', 'Roy Atwell', 'Stuart Buchanan'], 'Cast': ['James MacDonald', 'Moroni Olsen', 'Purv Pullen', 'Scotty Mattraw']}"
the-hurt-locker,"{'Director': ['Kathryn Bigelow'], 'Principal Cast': ['Anthony Mackie', 'Brian Geraghty', 'Jeremy Renner'], 'Cast': ['Barrie Rice', 'Christian Camargo', 'Christopher Sayegh', 'David Morse', 'Evangeline Lilly', 'Feisal Sadoun', 'Guy Pearce', 'Nabil Koni', 'Ralph Fiennes', 'Sam Redford', 'Sam Spruell', 'Suhail Aldabbach']}"
anatomy-of-a-murder,"{'Director': ['Otto Preminger'], 'Principal Cast': [""Arthur O'Connell"", 'Ben Gazzara', 'Eve Arden', 'George C. Scott', 'James Stewart', 'Kathryn Grant', 'Lee Remick', 'Murray Hamilton', 'Orson Bean', 'Russ Brown'], 'Cast': ['Alexander Campbell', 'Brooks West', 'Howard McNear', 'John Qualen', 'Ken Lynch']}"
zero-dark-thirty,"{'Director': ['Kathryn Bigelow'], 'Principal Cast': ['Chris Pratt', 'Édgar Ramírez', 'Jason Clarke', 'Jennifer Ehle', 'Jessica Chastain', 'Joel Edgerton', 'Mark Strong'], 'Cast': ['Alexander Karim', 'Ali Marhyar', 'Aymen Hamdouchi', 'Callan Mulvey', 'Fares Fares', 'Frank Grillo', 'Harold Perrineau', 'J.J. Kandel', 'James Gandolfini', 'Jason Clarke', 'Jennifer Ehle', 'Jeremy Strong', 'Jessica Collins', 'Kyle Chandler', 'Lee Asquith-Coe', 'Mark Duplass', 'Mark Valley', 'Mike Colter', 'Nabil Elouahabi', 'Nina Arianda', 'Parker Sawyers', 'Reda Kateb', 'Scott Adkins', 'Senem Temiz', 'Simon Abkarian', 'Stephen Dillane', 'Taylor Kinney', 'Wahab Sheikh']}"
collective,"{'Director': ['Alexander Nanau'], 'Principal Cast': ['Catalin Tolontan', 'Mirela Neag', 'Razvan Lutac', 'Tedy Ursuleanu', 'Vlad Voiculescu']}"
a-separation,"{'Director': ['Asghar Farhadi'], 'Principal Cast': ['Leila Hatami', 'Peyman Moaadi', 'Sareh Bayat'], 'Cast': ['Ali-Asghar Shahbazi', 'Babak Karimi', 'Hamid Dadju', 'Kimia Hosseini', 'Leila Hatami', ""Marila Zare'i"", 'Mohammad Ebrahimian', 'Mohammadhasan Asghari', 'Peyman Moaadi', 'Sahabanu Zolghadr', 'Sareh Bayat', 'Sarina Farhadi', 'Shahab Hosseini', 'Shirin Azimiyannezhad', 'Shirin Yazdanbakhsh']}"
wall-e,"{'Director': ['Andrew Stanton'], 'Principal Cast': ['Ben Burtt', 'Elissa Knight', 'Jeff Garlin'], 'Cast': ['Bob Bergen', 'Donald Fullilove', 'Fred Willard', 'John Cygan', 'John Ratzenberger', 'Kathy Najimy', 'Lori Alan', 'MacInTalk', 'Paul Eiding', 'Pete Docter', 'Sigourney Weaver', 'Teddy Newton', 'Teresa Ganzel']}"
carol,"{'Director': ['Todd Haynes'], 'Principal Cast': ['Cate Blanchett', 'Cory Michael Smith', 'Jake Lacy', 'John Magaro', 'Kyle Chandler', 'Rooney Mara', 'Sarah Paulson'], 'Cast': ['Amy Warner', 'Anita Farmer Bergman', 'Bella Garcia', 'Blanca Camacho', 'Carrie Brownstein', 'Cate Blanchett', 'Chandish Nester', 'Colin Botts', 'Cory Michael Smith', 'Dennis Hensley', 'Douglas Scott Sorenson', 'Giedre Bond', 'Jake Lacy', 'Jayne Houdyshell', 'Jim Dougherty', 'Jim Owens', 'John Magaro', 'Jorge Mardel', 'Ken Strunk', 'Kevin Crowley', 'Kk Heim', 'Kyle Chandler', 'Liberty Fraysure', 'Linnea Bond', 'Lizzy Leigh', 'Matthew Kallmeyer', 'Michael Haney', 'Michael Loos', 'Misty M. Jump', 'Nathaniel Grauwelman', 'Nik Pajic', 'Philip Krinsky', 'Rileigh McDonald', 'Robert Gerding', 'Rooney Mara', 'Ryan Wesley Gilreath', 'Sadie Heim', 'Sarah Paulson', 'Steven Andrews', 'Trent Rowland', 'William Willet', 'Zander Kaufer']}"
before-midnight,"{'Director': ['Richard Linklater'], 'Principal Cast': ['Ariane Labed', 'Athina Rachel Tsangari', 'Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Walter Lassally', 'Xenia Kalogeropoulou'], 'Cast': ['Anouk Servera', 'Ariane Labed', 'Athina Rachel Tsangari', 'Charlotte Prior', 'Enrico Focardi', 'Ethan Hawke', 'Jennifer Prior', 'Julie Delpy', 'Manolis Goussias', 'Panos Koronis', 'Seamus Davey-Fitzpatrick', 'Serafeim Radis', 'Walter Lassally', 'Xenia Kalogeropoulou', 'Yannis Papadopoulos', 'Yiannis Papadopoulos', 'Yota Argyropoulou']}"
amour,"{'Director': ['Michael Haneke'], 'Principal Cast': ['Emmanuelle Riva', 'Isabelle Huppert', 'Jean-Louis Trintignant'], 'Cast': ['Alexandre Tharaud', 'Carole Franck', 'Damien Jouillerot', 'Dinara Drukarova', 'Jean-Michel Monroc', 'Laurent Capelluto', 'Ramón Agirre', 'Rita Blanco', 'Suzanne Schmidt', 'Walid Afkir', 'William Shimell']}"
dunkirk,"{'Director': ['Christopher Nolan'], 'Principal Cast': ['Aneurin Barnard', 'Barry Keoghan', 'Damien Bonnard', 'Fionn Whitehead', 'Harry Styles', 'Jack Lowden', 'James Bloor', 'Lee Armstrong', 'Mark Rylance', 'Tom Glynn-Carney', 'Tom Hardy'], 'Cast': ['Adam Long', 'Aneurin Barnard', 'Barry Keoghan', 'Billy Howle', 'Bobby Lockwood', 'Bradley Hall', 'Brian Vernel', 'Charley Palmer Merkell', 'Cillian Murphy', 'Constantin Balsan', 'Damien Bonnard', 'Elliott Tittensor', 'Fionn Whitehead', 'Jack Gover', 'Jack Lowden', 'James Bloor', ""James D'Arcy"", 'Jochum ten Haaf', 'Kenneth Branagh', 'Kevin Guthrie', 'Lee Armstrong', 'Luke Thompson', 'Mark Rylance', 'Michael Fox', 'Michel Biel', 'Mikey Collins', 'Miranda Nolan', 'Paul Riley Fox', 'Richard Sanderson', 'Tom Glynn-Carney', 'Tom Hardy', 'Will Attenborough']}"
summer-of-soul-or-when-the-revolution-could-not-be-televised,"{'Director': ['Ahmir-Khalib Thompson'], 'Principal Cast': ['Abbey Lincoln', 'B.B. King', 'David Ruffin', 'Jesse Jackson', 'Mahalia Jackson', 'Max Roach', 'Moms Mabley', 'Nina Simone', 'Sal Masekela', 'Stevie Wonder'], 'Cast': ['Gladys Knight & The Pips', 'Mavis Staples', 'Sly and the Family Stone', 'The 5th Dimension', 'The Chambers Brothers']}"
the-man-who-shot-liberty-valance,"{'Director': ['John Ford'], 'Principal Cast': ['Andy Devine', ""Edmond O'Brien"", 'James Stewart', 'Jeanette Nolan', 'John Carradine', 'John Qualen', 'John Wayne', 'Ken Murray', 'Lee Marvin', 'Vera Miles'], 'Cast': ['Carleton Young', 'Denver Pyle', 'Strother Martin', 'Willis Bouchey', 'Woody Strode']}"
the-searchers,"{'Director': ['John Ford'], 'Principal Cast': ['Harry Carey Jr.', 'Henry Brandon', 'Jeffrey Hunter', 'John Qualen', 'John Wayne', 'Ken Curtis', 'Natalie Wood', 'Olive Carey', 'Vera Miles', 'Ward Bond'], 'Cast': ['Antonio Moreno', 'Beulah Archuletta', 'Dorothy Jordan', 'Hank Worden', 'Walter Coy']}"
45-years,"{'Director': ['Andrew Haigh'], 'Principal Cast': ['Charlotte Rampling', 'Tom Courtenay'], 'Cast': ['Camille Ucan', 'Charles Booth', 'Charlotte Rampling', 'David Sibley', 'Dolly Wells', 'Geraldine James', 'Hannah Chalmers', 'Kevin Matadeen', 'Lucy Temple', 'Martin Atkinson', 'Max Rudd', 'Michelle Finch', 'Paul Goldsmith', 'Peter Dean Jackson', 'Rachel Banham', 'Richard Cunningham', 'Rufus Wright', 'Sam Alexander', 'Tom Courtenay']}"
taxi-driver,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Albert Brooks', 'Cybill Shepherd', 'Diahnne Abbott', 'Frank Adu', 'Garth Avery', 'Gino Ardito', 'Jodie Foster', 'Peter Boyle', 'Robert De Niro', 'Victor Argo'], 'Cast': ['Albert Brooks', 'Brenda Dickson', 'Copper Cunningham', 'Diahnne Abbott', 'Frank Adu', 'Garth Avery', 'Gino Ardito', 'Harry Cohn', 'Harry Fischler', 'Harvey Keitel', 'Leonard Harris', 'Nat Grant', 'Peter Boyle', 'Victor Argo']}"
pulp-fiction,"{'Director': ['Quentin Tarantino'], 'Principal Cast': ['Bruce Willis', 'John Travolta', 'Samuel L. Jackson'], 'Cast': ['Amanda Plummer', 'Duane Whitaker', 'Eric Stoltz', 'Frank Whaley', 'Maria de Medeiros', 'Paul Calderon', 'Peter Greene', 'Phil LaMarr', 'Rosanna Arquette', 'Tim Roth', 'Uma Thurman', 'Ving Rhames']}"
the-manchurian-candidate-1962,"{'Director': ['John Frankenheimer'], 'Principal Cast': ['Frank Sinatra', 'Laurence Harvey'], 'Cast': ['Albert Paulsen', 'Angela Lansbury', 'Barry Kelley', 'Douglas Henderson', 'Henry Silva', 'James Edwards', 'James Gregory', 'Janet Leigh', 'John McGiver', 'Khigh Dhiegh', 'Leslie Parrish', 'Lloyd Corrigan', 'Madame Spivy']}"
mr-turner,"{'Director': ['Mike Leigh'], 'Principal Cast': ['Amy Dawson', 'Dorothy Atkinson', 'Karl Johnson', 'Lesley Manville', 'Marion Bailey', 'Paul Jesson', 'Ruth Sheen', 'Sandy Foster', 'Timothy Spall'], 'Cast': ['Alice Orr-Ewing', 'Amy Dawson', 'Billy Holland', 'Dorothy Atkinson', 'Fenella Woolgar', 'Fred Pearson', 'James Fleet', 'James Norton', 'Jamie Thomas King', 'John Duggan', 'John Warman', 'Joshua McGuire', 'Julian Seager', 'Karl Johnson', 'Katherine Denkinson', 'Lasco Atkins', 'Lee Ingleby', 'Leo Bill', 'Lesley Manville', 'Marion Bailey', 'Mark Stanley', 'Mark Wingett', 'Martin Savage', 'Niall Buggy', 'Oliver Maltman', 'Paul Jesson', 'Peter Wight', 'Richard Bremmer', 'Richard Dixon', 'Robert Portal', 'Roger Ashton-Griffiths', 'Ruby Bentall', 'Ruth Sheen', 'Sandy Foster', 'Sinead Matthews', 'Stuart Matthews', 'Sylvestra Le Touzel', 'Timothy Spall', 'Tom Edden', 'Tom Wlaschiha']}"
the-irishman,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Al Pacino', 'Aleksa Palladino', 'Anna Paquin', 'Bobby Cannavale', 'Dascha Polanco', 'Harvey Keitel', 'Jack Huston', 'Jake Hoffman', 'Jesse Plemons', 'Joe Pesci', 'Kathrine Narducci', 'Ray Romano', 'Robert De Niro', 'Sebastian Maniscalco', 'Stephanie Kurtzuba', 'Stephen Graham', 'Steve Van Zandt'], 'Cast': ['Aleksa Palladino', 'Aly Mang', 'Dascha Polanco', 'Domenick Lombardozzi', 'Gary Basaraba', 'Harvey Keitel', 'India Ennenga', 'Jack Huston', 'Jake Hoffman', 'Jesse Plemons', 'Joseph Russo', 'Kathrine Narducci', 'Paul Ben-Victor', 'Paul Herman', 'Ray Romano', 'Sebastian Maniscalco', 'Sharon Pfeiffer', 'Stephanie Kurtzuba', 'Steve Van Zandt']}"
grave-of-the-fireflies,"{'Director': ['Isao Takahata'], 'Principal Cast': ['Akemi Yamaguchi', 'Ayano Shiraishi', 'Justin Doran', 'Luci Christian', 'Marcy Bannor', 'Shannon Conley', 'Shelley Calene-Black', 'Tadashi Nakamura', 'Tsutomu Tatsumi', 'Yoshiko Shinohara'], 'Cast': ['Adam Gibbs', 'Amy Jones', 'Crispin Freeman', 'Dan Green', 'Susan O. Koozin']}"
the-wild-child,"{'Director': ['François Truffaut'], 'Principal Cast': ['Annie Miller', 'Claude Miller', 'François Truffaut', 'Françoise Seigner', 'Jean Dasté', 'Jean Gruault', 'Jean-Pierre Cargol', 'Mathieu Schiffman', 'Nathan Miller', 'Paul Villé'], 'Cast': ['Eva Truffaut', 'Gitt Magrini', 'Jean-François Stévenin', 'Laura Truffaut', 'Robert Cambourakis']}"
amazing-grace-1972,"{'Director': ['Alan Elliott', 'Sydney Pollack'], 'Principal Cast': ['Alexander Hamilton', 'Aretha Franklin', 'Bernard Pretty Purdie', 'Bernard Purdie', 'C.L. Franklin', 'Charlie Watts', 'Chuck Rainey', 'Clara Ward', 'Mick Jagger', 'Reverand James Cleveland', 'Sydney Pollack']}"
shadow-of-a-doubt,"{'Director': ['Alfred Hitchcock'], 'Principal Cast': ['Charles Bates', 'Edna May Wonacott', 'Henry Travers', 'Hume Cronyn', 'Irving Bacon', 'Joseph Cotten', 'Macdonald Carey', 'Patricia Collinge', 'Teresa Wright', 'Wallace Ford'], 'Cast': ['Bill Bates', 'Clarence Muse', 'Estelle Jewell', 'Janet Shaw', 'Virginia Brissac']}"
inside-out-2015,"{'Director': ['Pete Docter', 'Ronaldo Del Carmen'], 'Principal Cast': ['Amy Poehler', 'Bill Hader', 'Lewis Black', 'Mindy Kaling', 'Phyllis Smith'], 'Cast': ['Amy Poehler', 'Bill Hader', 'Bob Bergen', 'Bobby Moynihan', 'Carlos Alazraqui', 'Danny Mann', 'Dave Goelz', 'Diane Lane', 'Flea', 'Frank Oz', 'Jess Harnell', 'John Cygan', 'John Ratzenberger', 'Josh Cooley', 'Kaitlyn Dias', 'Kyle MacLachlan', 'Laraine Newman', 'Lewis Black', 'Lori Alan', 'Mindy Kaling', 'Paris Van Dyke', 'Paula Pell', 'Paula Poundstone', 'Phyllis Smith', 'Rashida Jones', 'Richard Kind', 'Sherry Lynn', 'Teresa Ganzel']}"
sideways,"{'Director': ['Alexander Payne'], 'Principal Cast': ['Paul Giamatti', 'Sandra Oh', 'Thomas Haden Church', 'Virginia Madsen'], 'Cast': ['Alysia Reiner', 'Jessica Hecht', 'Joe Marinelli', 'M.C. Gainey', 'Marylouise Burke', 'Missy Doty', 'Patrick Gallagher', 'Robert Covarrubias', 'Shake Tukhmanyan', 'Shaun Duke', 'Stephanie Faracy']}"
schindlers-list,"{'Director': ['Steven Spielberg'], 'Principal Cast': ['Liam Neeson', 'Ralph Fiennes'], 'Cast': ['Andrzej Seweryn', 'Béatrice Macola', 'Ben Kingsley', 'Caroline Goodall', 'Embeth Davidtz', 'Friedrich von Thun', 'Harry Nehring', 'Jonathan Sagall', 'Krzysztof Luft', 'Malgoscha Gebel', 'Mark Ivanir', 'Norbert Weisser', 'Shmuel Levy']}"
meet-me-in-st-louis,"{'Director': ['Vincente Minnelli'], 'Principal Cast': ['Harry Davenport', 'Henry H. Daniels Jr.', 'Judy Garland', 'June Lockhart', 'Leon Ames', 'Lucille Bremer', ""Margaret O'Brien"", 'Marjorie Main', 'Mary Astor', 'Tom Drake'], 'Cast': ['Chill Wills', 'Hugh Marlowe', 'Joan Carroll', 'Robert Sully', 'Sidney Barnes']}"
the-apartment,"{'Director': ['Billy Wilder'], 'Principal Cast': ['David Lewis', 'Fred MacMurray', 'Hope Holiday', 'Jack Kruschen', 'Jack Lemmon', 'Joan Shawlee', 'Johnny Seven', 'Naomi Stevens', 'Ray Walston', 'Shirley MacLaine'], 'Cast': ['David White', 'Dorothy Abbott', 'Edie Adams', 'Joyce Jameson', 'Willard Waterman']}"
apocalypse-now,"{'Director': ['Francis Ford Coppola'], 'Principal Cast': ['Marlon Brando', 'Martin Sheen'], 'Cast': ['Albert Hall', 'Bo Byers', 'Dennis Hopper', 'Frederic Forrest', 'G.D. Spradlin', 'Harrison Ford', 'James Keane', 'Jerry Ziesmer', 'Kerry Rossall', 'Laurence Fishburne', 'Robert Duvall', 'Sam Bottoms', 'Scott Glenn']}"
the-gunfighter,"{'Director': ['Henry King'], 'Principal Cast': ['Anthony Ross', 'Ellen Corby', 'Gregory Peck', 'Helen Westcott', 'Jean Parker', 'Karl Malden', 'Millard Mitchell', 'Richard Jaeckel', 'Skip Homeier', 'Verna Felton'], 'Cast': ['Beulah Archuletta', 'C.E. Anderson', 'Carl Andre', 'Murray Alper', 'Victor Adamson']}"
we-were-here,"{'Director': ['Bill Weber', 'David Weissman'], 'Cast': ['Bobbi Campbell', 'Cleve Jones', 'Daniel Goldstein', 'Ed Wolf', 'Eileen Glutzer', 'Guy Clark', 'Guy Clark', 'Paul Boneberg']}"
lady-bird,"{'Director': ['Greta Gerwig'], 'Principal Cast': ['Andy Buckley', 'Beanie Feldstein', 'Danielle Macdonald', 'Jake McDorman', 'Jordan Rodrigues', 'Kathryn Newton', 'Kristen Cloke', 'Laura Marano', 'Laurie Metcalf', 'Lois Smith', 'Lucas Hedges', 'Odeya Rush', 'Saoirse Ronan', 'Stephen Henderson', 'Timoth', 'Tracy Letts'], 'Cast': ['Andy Buckley', 'Bayne Gibby', 'Beanie Feldstein', 'Christina Offley', 'Daniel Zovatto', 'Danielle Macdonald', 'Jake McDorman', 'John Karna', 'Jordan Rodrigues', 'Kathryn Newton', 'Kristen Cloke', 'Laura Marano', 'Lois Smith', 'Lucas Hedges', 'Marielle Scott', 'Stephen Henderson', 'Tracy Letts']}"
chimes-at-midnight,"{'Director': ['Orson Welles'], 'Principal Cast': ['Andrés Mejuto', 'Jeanne Moreau', 'John Gielgud', 'Julio Peña', 'Margaret Rutherford', 'Marina Vlady', 'Michael Aldridge', 'Orson Welles', 'Tony Beckley', 'Walter Chiari'], 'Cast': ['Alan Webb', 'Fernando Rey', 'Jeremy Rowe', 'Keith Baxter', 'Keith Pyott']}"
the-lord-of-the-rings-the-return-of-the-king,"{'Director': ['Peter Jackson'], 'Principal Cast': ['Andy Serkis', 'Orlando Bloom'], 'Cast': ['Alexandra Astin', 'Alistair Browning', 'Bernard Hill', 'Billy Boyd', 'Cate Blanchett', 'David Aston', 'Ian McKellen', 'Jason Fitch', 'John Bach', 'Marton Csokas', 'Noel Appleby', 'Orlando Bloom', 'Richard Edge', 'Sadwyn Brophy', 'Sean Astin', 'Sean Bean']}"
carlos,"{'Director': ['Olivier Assayas'], 'Cast': ['Ahmad Kaabour', 'Alejandro Arroyo', 'Alexander Scheer', 'Aljoscha Stadelmann', 'Antoine Balabane', 'Christoph Bach', 'Édgar Ramírez', 'Fadi Abi Samra', 'Fadi Yanni Turk', 'Juana Acosta', 'Julia Hummer', 'Karam Ghossein', 'Lamia Ahmed', 'Liane Sellerer', 'Nora von Waldstätten', 'Philippe Tran', 'Rami Farah', 'Rodney El Haddad', 'Talal El-Jordi', 'Zeid Hamdan']}"
marriage-story,"{'Director': ['Noah Baumbach'], 'Principal Cast': ['Adam Driver', 'Alan Alda', 'Albert Jones', 'Ayden Mayeri', 'Azhy Robertson', 'Brooke Bloom', 'David Turner', 'Eric Berryman', 'Gideon Glick', 'Julia Greer', 'Julie Hagerty', 'Kyle Bornheimer', 'Laura Dern', ""Mark O'Brien"", 'Mary Hollis Inboden', 'Matthew Maher', 'Merritt Wever', 'Mickey Sumner', 'Ray Liotta', 'Robert Smigel', 'Scarlett Johansson', 'Wallace Shawn'], 'Cast': ['Albert Jones', 'Annie Hamilton', 'Ayden Mayeri', 'Azhy Robertson', 'Brooke Bloom', 'Jasmine Cephas Jones', 'Julie Hagerty', 'Kyle Bornheimer', ""Mark O'Brien"", 'Martha Kelly', 'Mary Hollis Inboden', 'Mary Wiseman', 'Matthew Maher', 'Mickey Sumner', 'Motell Gyn Foster', 'Pete Simpson', 'Raymond J. Lee', 'Robert Smigel']}"
la-la-land,"{'Director': ['Damien Chazelle'], 'Principal Cast': ['Emma Stone', 'J.K. Simmons', 'Rosemarie DeWitt', 'Ryan Gosling'], 'Cast': ['Amanda Fields', 'Amiée Conn', 'Ana Flavia Gavlak', 'Andres Perez-Molina', 'Ashley Caple', 'Callie Hernandez', 'Cameron Brinkman', 'Candice Coke', 'Christopher Aber', 'Cinda Adams', 'Claudine Claudio', 'D.A. Wallach', 'Emma Stone', 'Finn Wittrock', 'Hemky Madera', 'J.K. Simmons', 'Jason Fuchs', 'Jessica Rothe', 'John Legend', 'Jordan Ray Fox', 'Josh Pence', 'Kaye L. Morris', 'Kc Monnie', 'Kiff VandenHeuvel', 'Kristin Slaysman', 'Margaret Newborn', 'Meagen Fay', 'Miles Anderson', 'Morgan Larson', 'Nilla Watkins', 'Phillip E. Walker', 'Rosemarie DeWitt', 'Ryan Gosling', 'Sandra Rosko', 'Shannon Klein', 'Shannon Leann', 'Sonoya Mizuno', 'Terry Walters', 'Thom Shelton', 'Tom Everett Scott', 'Trevor Lissauer', 'Zoë Hall']}"
faces-places,"{'Director': ['Agnès Varda', 'JR'], 'Principal Cast': ['Agnès Varda', 'Amaury Bossy', 'Claude Ferchal', 'Claude Flaert', 'J.R.', 'Jean-Luc Godard', 'Jean-Paul Beaujon', 'Jeannine Carpentier', 'JR', 'Laurent Levesque', 'Marie Douvet', 'Vincent Gils', 'Yves Boulen'], 'Cast': ['Clemens Van Dungern', 'Laurent Levesque', 'Morgane Riou', 'Nathalie Maurouard', 'Nathalie Schleehauf', 'Patricia Mercier', 'Pony-Soleil-Air-Sauvage-Nature']}"
crouching-tiger-hidden-dragon,"{'Director': ['Ang Lee'], 'Principal Cast': ['Michelle Yeoh', 'Yun-Fat Chow', 'Ziyi Zhang'], 'Cast': ['Chen Chang', 'De Ming Wang', 'Fa Zeng Li', 'Jin Ting Zhang', 'Kai Li', 'Li Li', 'Pei-pei Cheng', 'Rei Yang', 'Sihung Lung', 'Su Ying Huang', 'Xian Gao', 'Yan Hai']}"
nomadland,"{'Director': ['Chloé Zhao'], 'Principal Cast': ['Angela Reyes', 'Bob Wells', 'Carl R. Hughes', 'David Strathairn', 'Douglas G. Soul', 'Frances McDormand', 'Gay DeForest', 'Karie Lynn McDermott Wilder', 'Linda May', 'Patricia Grier', 'Ryan Aquino', 'Swankie', 'Teresa Buchanan'], 'Cast': ['Annette Webb', 'Annette Wells', 'Bob Wells', 'Brandy Wilber', 'Karie Lynn McDermott Wilder', 'Makenzie Etcheverry', 'Rachel Bannon']}"
the-servant,"{'Director': ['Joseph Losey'], 'Principal Cast': ['Dirk Bogarde', 'James Fox', 'Sarah Miles', 'Wendy Craig'], 'Cast': ['Alun Owen', 'Ann Firbank', 'Brian Phelan', 'Catherine Lacey', 'Derek Tansley', 'Doris Knox', 'Harold Pinter', 'Hazel Terry', 'Jill Melford', 'Patrick Magee', 'Richard Vernon']}"
call-me-by-your-name,"{'Director': ['Luca Guadagnino'], 'Principal Cast': ['Amira Casar', 'Antonio Rimoldi', 'Armie Hammer', 'Elena Bucci', 'Esther Garrel', 'Marco Sgrosso', 'Michael Stuhlbarg', 'Timoth', 'Vanda Capriolo', 'Victoire Du Bois'], 'Cast': ['Amira Casar', 'Andre Aciman', 'Antonio Rimoldi', 'Armie Hammer', 'Elena Bucci', 'Esther Garrel', 'Marco Sgrosso', 'Michael Stuhlbarg', 'Peter Spears', 'Timoth', 'Vanda Capriolo', 'Victoire Du Bois', 'Xhuliano Ujka']}"
the-magnificent-ambersons,"{'Director': ['Fred Fleck', 'Orson Welles', 'Robert Wise'], 'Principal Cast': ['Agnes Moorehead', 'Anne Baxter', 'Dolores Costello', 'Edwin August', 'Erskine Sanford', 'Joseph Cotten', 'Orson Welles', 'Ray Collins', 'Richard Bennett', 'Tim Holt'], 'Cast': ['Georgia Backus', 'Harry A. Bailey', 'Jack Baxley', 'Olive Ball', 'William Blees']}"
reversal-of-fortune,"{'Director': ['Barbet Schroeder'], 'Principal Cast': ['Glenn Close', 'Jeremy Irons'], 'Cast': ['Alan Pottinger', 'Annabella Sciorra', 'Christine Baranski', 'Christine Dunford', 'Felicity Huffman', 'Fisher Stevens', 'Jack Gilpin', 'Johann Carlo', 'Keith Reddin', 'Mano Singh', 'Ron Silver', 'Stephen Mailer', 'Uta Hagen']}"
american-utopia,"{'Director': ['Spike Lee'], 'Principal Cast': ['David Byrne']}"
shoplifters,"{'Director': ['Hirokazu Koreeda'], 'Principal Cast': ['Akira Emoto', 'Chizuru Ikewaki', 'Daisuke Kuroda', 'Jyo Kairi', 'Kazuaki Shimizu', 'Kengo Kôra', 'Kirin Kiki', 'Lily Franky', 'Mayu Matsuoka', 'Miyu Sasaki', 'Moemi Katayama', 'Sakura Andô', 'Sôsuke Ikematsu', 'Yôko Moriguchi', 'Yûki Yamada'], 'Cast': ['Aju Makita', 'Akira Emoto', 'Chizuru Ikewaki', 'Hajime Inoue', 'Izumi Matsuoka', 'Jyo Kairi', 'Katsuya Maiguma', 'Kazuaki Shimizu', 'Kengo Kôra', 'Miyu Sasaki', 'Naoto Ogata', 'Yôko Moriguchi', 'Yûki Yamada']}"
